hue,value,chroma,srgb_r,srgb_g,srgb_b,cielab_l,cielab_a,cielab_b
10BG,10,1,0.994976352,1,1,99.90526636,-0.423167458,-0.149663666
10BG,10,2,0.91967063,1,1,98.54325686,-6.668977201,-2.303673185
10BG,10,3,0.846123175,1,1,97.32063011,-12.55321953,-4.240828327
10BG,10,4,0.772884318,1,1,96.21179132,-18.14220501,-6.00060415
10BG,10,5,0.697555423,1,1,95.18675555,-23.54501,-7.629826994
10BG,10,6,0.615147765,1,1,94.20112763,-28.97633304,-9.198617221
10BG,10,7,0.518119941,1,1,93.22271253,-34.62095143,-10.75805152
10BG,10,8,0.398621932,1,1,92.28392402,-40.29935188,-12.25630608
10BG,10,9,0.224663106,1,1,91.41300138,-45.82194907,-13.64797352
10BG,10,10,0,1,1,91.01105548,-48.46075132,-14.29080901
10BG,10,11,0,1,1,91.01105548,-48.46075132,-14.29080901
10BG,10,12,0,1,1,91.01105548,-48.46075132,-14.29080901
10G,1,1,0.088410308,0.119271084,0.110843615,10.63445188,-4.187556878,0.273964005
10G,1,2,0.059373167,0.125046721,0.109408384,10.63756912,-8.321435366,0.480794338
10G,1,3,0.004558862,0.132038714,0.108340111,10.64108938,-14.00206675,0.598767639
10G,1,4,0,0.139242326,0.107880222,11.34367621,-15.51190964,1.693200948
10G,1,5,0,0.146030611,0.108243665,12.06235739,-16.42046522,2.656508337
10G,1,6,0,0.151999949,0.109754645,12.70106055,-17.09149826,3.290060386
10G,1,7,0,0.157061511,0.112567712,13.25189458,-17.52602182,3.561193767
10G,1,8,0,0.161537076,0.116130318,13.74494731,-17.81916117,3.616773017
10G,1,9,0,0.165668039,0.119807904,14.20115862,-18.05664054,3.602136669
10G,1,10,0,0.169523342,0.123151458,14.62471893,-18.2848046,3.60367448
10G,2,1,0.18357748,0.197169245,0.192468227,20.54346412,-1.797956592,0.235413194
10G,2,2,0.142688357,0.207270278,0.189803204,20.5484771,-7.966790618,0.601438523
10G,2,3,0.097060265,0.215143966,0.18775672,20.55248991,-13.41297033,0.875243984
10G,2,4,0.031179601,0.221589486,0.186242139,20.55577165,-18.37892849,1.067270425
10G,2,5,0,0.227174879,0.185198879,20.8914551,-20.63068044,1.707570337
10G,2,6,0,0.232408315,0.184586859,21.39857934,-21.3546798,2.543179823
10G,2,7,0,0.237581071,0.184369528,21.90203232,-22.02782881,3.302116872
10G,2,8,0,0.242491824,0.184489065,22.3815505,-22.63232405,3.966335957
10G,2,9,0,0.246966165,0.184906868,22.81985733,-23.15268379,4.519024371
10G,2,10,0,0.251161632,0.1856691,23.23265975,-23.60751774,4.975885482
10G,2,11,0,0.255205268,0.186794025,23.63241784,-24.01284288,5.352417855
10G,2,12,0,0.258925778,0.188128753,24.00152091,-24.36091328,5.650077598
10G,2,13,0,0.262175262,0.189553888,24.32502493,-24.6440872,5.868253035
10G,2,14,0,0.265075353,0.191192027,24.61569591,-24.86869024,6.004877275
10G,2,15,0,0.26779631,0.193139055,24.89070144,-25.04849417,6.068505784
10G,2,16,0,0.270491482,0.195180229,25.16340065,-25.21793722,6.113795724
10G,2,17,0,0.273284702,0.197042893,25.44385563,-25.41191553,6.200070332
10G,2,18,0,0.276269397,0.198519784,25.73960247,-25.65652312,6.371949176
10G,3,1,0.265171582,0.289462622,0.281708825,30.76253813,-2.978378608,0.305000814
10G,3,2,0.219582551,0.300859403,0.277590346,30.76841545,-9.546363533,0.876719786
10G,3,3,0.169724454,0.310187562,0.274445902,30.77321632,-15.51264106,1.300723972
10G,3,4,0.107672012,0.318035858,0.272076337,30.77719547,-21.02009517,1.607500528
10G,3,5,0,0.324810248,0.270307147,30.80611498,-26.00906742,1.863959304
10G,3,6,0,0.33079058,0.268956972,31.34710875,-26.84310928,2.862956109
10G,3,7,0,0.336200169,0.267892714,31.83728694,-27.57465226,3.738516522
10G,3,8,0,0.341283729,0.267139336,32.29929486,-28.23479868,4.520413811
10G,3,9,0,0.346212869,0.266727534,32.74902558,-28.84400516,5.22735923
10G,3,10,0,0.350950586,0.266565459,33.18237374,-29.40655816,5.868881998
10G,3,11,0,0.355412851,0.26656708,33.59105167,-29.92052268,6.44751548
10G,3,12,0,0.35949862,0.266770329,33.96610477,-30.37303365,6.945184262
10G,3,13,0,0.363164028,0.267216858,34.30386096,-30.75765204,7.350785341
10G,3,14,0,0.366546394,0.267850908,34.61657054,-31.09510841,7.690919227
10G,3,15,0,0.36976133,0.268603969,34.91439006,-31.40394711,7.990973355
10G,3,16,0,0.37274358,0.26944441,35.1912161,-31.67950221,8.247555175
10G,3,17,0,0.375426804,0.270356072,35.44097313,-31.91591475,8.454868976
10G,3,18,0,0.377875674,0.271340826,35.66962129,-32.1206342,8.62112936
10G,3,19,0,0.380173727,0.272396238,35.88478173,-32.30335323,8.757492142
10G,3,20,0,0.382378495,0.273488433,36.09149696,-32.47290789,8.876359325
10G,3,21,0,0.384554038,0.274606087,36.29552284,-32.63722806,8.987574902
10G,3,22,0,0.386825714,0.275855641,36.5088614,-32.80293946,9.091384036
10G,3,23,0,0.389323891,0.277361153,36.74402473,-32.97599388,9.18606544
10G,3,24,0,0.392156272,0.279215454,37.01122805,-33.16193561,9.27161578
10G,4,1,0.350605599,0.390176946,0.376971363,41.22082286,-4.63423948,0.569418949
10G,4,2,0.309206867,0.400696451,0.372365611,41.22635692,-10.40188851,1.197216551
10G,4,3,0.262707378,0.41031284,0.368481068,41.23132949,-16.09888568,1.714615743
10G,4,4,0.207429108,0.419140232,0.365221335,41.23581235,-21.73612916,2.137174957
10G,4,5,0.132753635,0.427272659,0.362497277,41.23986854,-27.32443586,2.479175771
10G,4,6,0,0.434801206,0.360224125,41.33708224,-32.19939944,2.900884918
10G,4,7,0,0.441782342,0.358326574,41.93589398,-33.14304152,4.054416491
10G,4,8,0,0.448186819,0.356747674,42.48609715,-33.9851386,5.084651159
10G,4,9,0,0.454083779,0.355445749,42.99342504,-34.74025146,6.00745964
10G,4,10,0,0.459951196,0.354419318,43.4996117,-35.464341,6.883431303
10G,4,11,0,0.466030655,0.353662609,44.02558279,-36.18541971,7.743473097
10G,4,12,0,0.471558495,0.353099609,44.50413855,-36.82616444,8.504393069
10G,4,13,0,0.475908419,0.352683767,44.88055118,-37.32449868,9.097126592
10G,4,14,0,0.479464749,0.352557094,45.1893474,-37.71515498,9.550119285
10G,4,15,0,0.482757571,0.352823089,45.47733718,-38.04971924,9.914333158
10G,4,16,0,0.48615101,0.353256388,45.77481525,-38.38261575,10.26630386
10G,4,17,0,0.489779985,0.353631952,46.09212765,-38.74290501,10.65411792
10G,4,18,0,0.493152454,0.354026037,46.38700419,-39.07342098,11.00726562
10G,4,19,0,0.495855091,0.354550777,46.6243286,-39.3238909,11.26029642
10G,4,20,0,0.498177386,0.355172055,46.82908677,-39.52761481,11.45341556
10G,4,21,0,0.500469893,0.355829171,47.03132775,-39.72550814,11.63761053
10G,4,22,0,0.502761596,0.356501713,47.23344508,-39.92194726,11.81925892
10G,4,23,0,0.505013926,0.35717747,47.43203522,-40.11370601,11.99544355
10G,4,24,0,0.507218423,0.357834844,47.62625174,-40.3013064,12.16819076
10G,4,25,0,0.509394087,0.35847554,47.81775394,-40.48663402,12.33955579
10G,4,26,0,0.511639706,0.359200951,48.01564008,-40.67353238,12.50721776
10G,4,27,0,0.514017425,0.360085866,48.22567013,-40.86372726,12.66817692
10G,4,28,0,0.516383562,0.361013459,48.43478141,-41.04973756,12.82155978
10G,4,29,0,0.518562934,0.361834324,48.62706095,-41.22290452,12.96729683
10G,4,30,0,0.520429242,0.362441723,48.7910852,-41.3769563,13.10522961
10G,5,1,0.452700638,0.490842231,0.477264073,51.58085448,-4.339242162,0.631202963
10G,5,2,0.405491299,0.503286797,0.471788677,51.58712609,-10.78386537,1.34881364
10G,5,3,0.359572892,0.513488496,0.467211883,51.59236794,-16.4552839,1.94525174
10G,5,4,0.312405873,0.522219019,0.463321674,51.59688535,-21.61856374,2.447871733
10G,5,5,0.259325349,0.530144698,0.459913907,51.60096688,-26.57889034,2.882486423
10G,5,6,0.187159461,0.538080887,0.456719948,51.60499329,-31.83285393,3.28204857
10G,5,7,0.025044346,0.546407059,0.453589801,51.60916164,-37.69005974,3.665141538
10G,5,8,0,0.554145567,0.450811083,52.19457898,-39.08582725,4.910836534
10G,5,9,0,0.560659675,0.448605161,52.72814962,-39.94946925,5.999476748
10G,5,10,0,0.567130868,0.446656249,53.25964089,-40.78105319,7.043663396
10G,5,11,0,0.574401137,0.44470085,53.85799028,-41.68876636,8.180003654
10G,5,12,0,0.581111585,0.443057464,54.41095912,-42.50640817,9.20240027
10G,5,13,0,0.586163904,0.44201219,54.82821382,-43.10379611,9.943214656
10G,5,14,0,0.590571599,0.441311312,55.19328025,-43.60763801,10.55888188
10G,5,15,0,0.595382329,0.440664151,55.59217204,-44.14643913,11.21291256
10G,5,16,0,0.600350968,0.440074576,56.00432541,-44.69423451,11.87566395
10G,5,17,0,0.605016407,0.439604589,56.39152479,-45.20008193,12.48477603
10G,5,18,0,0.609102421,0.439279487,56.73088836,-45.63523733,13.00507549
10G,5,19,0,0.612519925,0.439125261,57.01520563,-45.99023141,13.42332331
10G,5,20,0,0.615681185,0.439207235,57.27928563,-46.30353003,13.77909068
10G,5,21,0,0.618958713,0.439546205,57.55428919,-46.61171178,14.11296459
10G,5,22,0,0.622205731,0.439952363,57.82692224,-46.91180716,14.43360899
10G,5,23,0,0.625201702,0.440244773,58.07786023,-47.19290854,14.73999466
10G,5,24,0,0.627887084,0.440463445,58.30241484,-47.44681841,15.01998855
10G,5,25,0,0.630261427,0.440690658,58.50103525,-47.6687431,15.26262674
10G,5,26,0,0.63239617,0.440967201,58.6799101,-47.8635287,15.47078867
10G,5,27,0,0.634423611,0.441304057,58.85010827,-48.04375538,15.65829243
10G,5,28,0,0.636656823,0.44163573,59.03728189,-48.24427129,15.86984603
10G,5,29,0,0.639336902,0.441895902,59.26106301,-48.49258917,16.14182241
10G,5,30,0,0.642305652,0.442089836,59.50830806,-48.77251299,16.45519127
10G,5,31,0,0.645341291,0.442237302,59.76070526,-49.06091865,16.78183259
10G,5,32,0,0.648312532,0.44234411,60.00740605,-49.34458492,17.10597127
10G,6,1,0.555406023,0.592921777,0.579430374,61.68457987,-4.134122558,0.609945146
10G,6,2,0.50134149,0.60760621,0.571810656,61.69222633,-11.42827694,1.597265436
10G,6,3,0.451163703,0.619198696,0.565870463,61.69828374,-17.592403,2.359784609
10G,6,4,0.402618408,0.628737191,0.561148984,61.7032332,-22.96152998,2.959008972
10G,6,5,0.352340424,0.637045743,0.557217784,61.70749586,-27.87786075,3.451664855
10G,6,6,0.293543348,0.644943378,0.553587695,61.71152895,-32.77794986,3.901922903
10G,6,7,0.213103127,0.652940444,0.549910009,61.71564063,-37.98798886,4.35550693
10G,6,8,0.061006029,0.660705618,0.546355277,61.71965255,-43.30876924,4.791012308
10G,6,9,0,0.66794899,0.54314051,62.19575386,-44.9726511,5.92061238
10G,6,10,0,0.675040764,0.540237513,62.75426173,-45.91295586,7.132260241
10G,6,11,0,0.68223801,0.537590566,63.32292061,-46.83678397,8.317993584
10G,6,12,0,0.688983612,0.535229285,63.8565462,-47.68571069,9.409643851
10G,6,13,0,0.694837908,0.533186771,64.3196209,-48.41512211,10.35313533
10G,6,14,0,0.700271138,0.531471323,64.75034289,-49.07504397,11.20242785
10G,6,15,0,0.705757003,0.530064795,65.18695999,-49.71584126,12.01457961
10G,6,16,0,0.711153831,0.528841093,65.61720791,-50.33177605,12.79019704
10G,6,17,0,0.716267603,0.527683312,66.02471078,-50.91137354,13.52285429
10G,6,18,0,0.721193603,0.52661168,66.41731002,-51.46348218,14.22098349
10G,6,19,0,0.726007544,0.525674298,66.8013916,-51.99314362,14.88704163
10G,6,20,0,0.730485472,0.52489641,67.15899197,-52.4774585,15.492742
10G,6,21,0,0.734483367,0.524284215,67.47854017,-52.90283475,16.02151291
10G,6,22,0,0.738366722,0.523798399,67.7893566,-53.30777246,16.51983165
10G,6,23,0,0.74241761,0.523402673,68.11399277,-53.72186528,17.02405887
10G,6,24,0,0.746230455,0.523106341,68.41977987,-54.10560197,17.48773821
10G,6,25,0,0.749430523,0.52292951,68.67666201,-54.42237197,17.86681825
10G,6,26,0,0.752281366,0.522897081,68.90604352,-54.69654244,18.18773156
10G,6,27,0,0.755138749,0.522998619,69.13652472,-54.96294614,18.49150107
10G,6,28,0,0.758186307,0.523077941,69.38207658,-55.24802154,18.81874504
10G,6,29,0,0.761469076,0.523033595,69.64579067,-55.56163583,19.18746823
10G,6,30,0,0.764693351,0.523111834,69.90527687,-55.86188089,19.53324266
10G,6,31,0,0.767629518,0.523498329,70.14301319,-56.11684616,19.80687613
10G,6,32,0,0.770526172,0.523821038,70.37713286,-56.37114405,20.08399549
10G,6,33,0,0.773696062,0.523607638,70.63041945,-56.68043511,20.45985116
10G,6,34,0,0.777327778,0.52251191,70.91633206,-57.08082009,20.99928958
10G,7,1,0.642191582,0.701493001,0.679638207,71.60284886,-6.353323084,1.025188073
10G,7,2,0.5994411,0.713079854,0.673186132,71.6088907,-11.96536734,1.842789541
10G,7,3,0.555949024,0.723600219,0.667269562,71.61443123,-17.31930636,2.589352159
10G,7,4,0.510572091,0.733315077,0.661832963,71.61956166,-22.49909,3.271428587
10G,7,5,0.461750526,0.742436738,0.656836013,71.62435703,-27.58439722,3.893552488
10G,7,6,0.407181907,0.751127982,0.652274401,71.62886596,-32.64434982,4.455424592
10G,7,7,0.342628855,0.75954327,0.648116843,71.6331482,-37.75849902,4.96045727
10G,7,8,0.257599287,0.767885098,0.644188627,71.63733833,-43.05541669,5.431518918
10G,7,9,0.106630056,0.776232155,0.640352224,71.6415178,-48.6041328,5.887188744
10G,7,10,0,0.784247384,0.636720835,72.09063987,-50.84565537,7.012136948
10G,7,11,0,0.791674283,0.633430586,72.65715852,-51.81575305,8.275750692
10G,7,12,0,0.798765801,0.630510328,73.19947252,-52.7184614,9.450118385
10G,7,13,0,0.805749563,0.627949311,73.73536877,-53.57911849,10.56264696
10G,7,14,0,0.812413713,0.625664681,74.24757685,-54.38318359,11.60064146
10G,7,15,0,0.818551194,0.623585544,74.71935201,-55.11615041,12.55067862
10G,7,16,0,0.824285239,0.621762596,75.16068147,-55.78856219,13.42057536
10G,7,17,0,0.82976586,0.62022395,75.5835062,-56.4145779,14.2238334
10G,7,18,0,0.834988434,0.61879053,75.98647102,-57.00541821,14.98319419
10G,7,19,0,0.839970193,0.617311445,76.37013741,-57.57229559,15.720075
10G,7,20,0,0.844957912,0.615932475,76.75468617,-58.13054591,16.44312524
10G,7,21,0,0.85009378,0.614798606,77.15200924,-58.68541476,17.14947871
10G,7,22,0,0.854959085,0.613772299,77.52848863,-59.20547727,17.81096096
10G,7,23,0,0.859132951,0.612714198,77.8504306,-59.65968448,18.39975202
10G,7,24,0,0.862596947,0.611747137,78.1170899,-60.04012482,18.8987711
10G,7,25,0,0.865524355,0.611056286,78.34302623,-60.35331682,19.30382653
10G,7,26,0,0.868477045,0.610827427,78.57319468,-60.64182977,19.65259946
10G,7,27,0,0.871936495,0.61106349,78.84526403,-60.95059237,19.99689852
10G,7,28,0,0.875773185,0.611047456,79.14545998,-61.30767259,20.41319301
10G,7,29,0,0.879700576,0.610172924,79.44837857,-61.71977348,20.9467696
10G,7,30,0,0.883417472,0.608917513,79.73288446,-62.13185503,21.50466796
10G,7,31,0,0.886652902,0.607953167,79.9811049,-62.48206015,21.97328195
10G,7,32,0,0.889168364,0.607721715,80.17653643,-62.72515176,22.27194302
10G,8,1,0.737102689,0.809226519,0.782016009,81.35530485,-7.551807161,1.300366715
10G,8,2,0.698351173,0.819818778,0.775606974,81.36089309,-12.55092342,2.098537455
10G,8,3,0.65500121,0.830571811,0.769284567,81.36651148,-17.83856725,2.8799946
10G,8,4,0.60711095,0.841213816,0.763163542,81.37203921,-23.29902384,3.631132768
10G,8,5,0.554655988,0.851497669,0.757365044,81.37735686,-28.80751836,4.337594634
10G,8,6,0.497897028,0.861135214,0.752067929,81.38230721,-34.19237986,4.97781599
10G,8,7,0.436384154,0.869972752,0.747368484,81.38680357,-39.33357826,5.54065669
10G,8,8,0.365469431,0.878277852,0.743021033,81.39102003,-44.3569912,6.057870879
10G,8,9,0.27326692,0.88637041,0.738795207,81.39514187,-49.44513199,6.558246133
10G,8,10,0.101573348,0.89452601,0.734804173,81.39920984,-54.7763251,7.023889715
10G,8,11,0,0.902832679,0.731182179,81.89571258,-56.72462833,8.206709148
10G,8,12,0,0.91076639,0.72781846,82.48632298,-57.72204703,9.50195218
10G,8,13,0,0.917889258,0.724595494,83.01545976,-58.62185982,10.68706588
10G,8,14,0,0.924463871,0.721622549,83.5039343,-59.44521497,11.77788689
10G,8,15,0,0.930863809,0.718982243,83.98086928,-60.22490361,12.80531252
10G,8,16,0,0.937344022,0.71642761,84.46441901,-61.00120269,13.82814243
10G,8,17,0,0.943969349,0.713772172,84.95851951,-61.79140763,14.87658636
10G,8,18,0,0.950270482,0.711351628,85.42895379,-62.53113028,15.85802733
10G,8,19,0,0.955879558,0.709519657,85.84935125,-63.16638192,16.6893545
10G,8,20,0,0.961123205,0.708256982,86.24459956,-63.73084767,17.40882491
10G,8,21,0,0.966440806,0.707418392,86.64754694,-64.27503021,18.08197273
10G,8,22,0,0.972173876,0.706700188,87.08271004,-64.8483,18.78301649
10G,8,23,0,0.978419534,0.705841315,87.55612409,-65.47397061,19.55433893
10G,8,24,0,0.984526048,0.704876028,88.01809826,-66.08950246,20.32208417
10G,8,25,0,0.989925322,0.70392905,88.42589519,-66.63622031,21.01083197
10G,8,26,0,0.994854263,0.703216917,88.79874451,-67.12466154,21.61943432
10G,8,27,0,0.999677611,0.702970366,89.16561851,-67.57602986,22.15832397
10G,8,28,0,1,0.703394315,89.19226654,-67.58202565,22.14006538
10G,9,1,0.837969556,0.918414907,0.887630501,91.08995733,-8.245912,1.468961079
10G,9,2,0.797884477,0.92954434,0.879777652,91.09614163,-13.3818834,2.438210871
10G,9,3,0.751247751,0.941282561,0.87243375,91.10229902,-19.00250755,3.330575749
10G,9,4,0.69846982,0.953183852,0.865576444,91.10832915,-24.93648619,4.152496692
10G,9,5,0.639773099,0.964875014,0.859126286,91.11416588,-31.01869098,4.917820963
10G,9,6,0.575146151,0.976061655,0.852809794,91.11983283,-37.09823363,5.665882981
10G,9,7,0.504365354,0.986467737,0.846545855,91.12527571,-43.00389152,6.410238216
10G,9,8,0.42684423,0.995771004,0.841173716,91.13007054,-48.49485196,7.042502154
10G,9,9,0.338462734,1,0.837282019,90.84446465,-53.05616931,7.069865642
10G,9,10,0.21183045,1,0.833700826,90.26349441,-57.20096149,6.633357526
10G,9,11,0,1,0.829438673,89.87132765,-60.12111446,6.583380498
10G,9,12,0,1,0.825747448,89.84948553,-60.35471227,7.038659339
10G,9,13,0,1,0.823845952,89.83828019,-60.47470985,7.273223659
10G,9,14,0,1,0.822812551,89.83220367,-60.539828,7.400710633
10G,9,15,0,1,0.821436346,89.82412588,-60.6264416,7.570497665
10G,9,16,0,1,0.819328372,89.8117849,-60.75887516,7.830585641
10G,9,17,0,1,0.816636726,89.79608314,-60.9275636,8.162723384
10G,9,18,0,1,0.814782683,89.78530425,-61.04348741,8.391525981
10G,9,19,0,1,0.814768095,89.78521956,-61.04439864,8.393326308
10G,9,20,0,1,0.81488361,89.78589024,-61.03718265,8.379070376
10G,9,21,0,1,0.813489093,89.77780141,-61.12423759,8.551174419
10G,9,22,0,1,0.811702064,89.76746058,-61.23561194,8.771733703
10G,9,23,0,1,0.811136827,89.76419556,-61.27079658,8.841499615
10G,9,24,0,1,0.812824816,89.77395425,-61.16566198,8.633159352
10G,10,1,0.935790669,1,0.99280182,98.77928386,-5.684281733,-0.982586081
10G,10,2,0.889676708,1,0.984720432,97.93251546,-9.835369276,-1.257309541
10G,10,3,0.839191447,1,0.977489183,97.06351387,-14.223747,-1.678521397
10G,10,4,0.784156644,1,0.970930849,96.18277085,-18.82063044,-2.206640806
10G,10,5,0.723870259,1,0.964844793,95.29592043,-23.61899011,-2.80655917
10G,10,6,0.65567831,1,0.95893079,94.38968484,-28.71826451,-3.459815534
10G,10,7,0.577043499,1,0.953008277,93.47096074,-34.11418461,-4.131682734
10G,10,8,0.493514542,1,0.947410004,92.64071424,-39.21205869,-4.706149901
10G,10,9,0.411307048,1,0.942453001,91.96711387,-43.52226305,-5.117036281
10G,10,10,0.304999261,1,0.938029689,91.30793737,-47.88759179,-5.57580955
10G,10,11,0,1,0.933942788,90.53925115,-53.16674242,-6.25330103
10G,10,12,0,1,0.929921064,90.51177009,-53.44592731,-5.761740917
10G,10,13,0,1,0.925669952,90.48287661,-53.74008175,-5.241891618
10G,10,14,0,1,0.920911529,90.450724,-54.06816767,-4.659703897
10GY,1,1,0.13040582,0.106090698,0.11816785,10.62522168,3.748829453,-0.989378418
10GY,1,2,0.079623286,0.12312532,0.089264404,10.64738764,-7.312990625,4.308099949
10GY,1,3,0.035027509,0.131559482,0.067004378,10.66037187,-14.4143403,7.969477738
10GY,1,4,0,0.137184444,0.046461496,10.73064885,-19.13204014,10.71131577
10GY,1,5,0,0.142184431,0.025078496,11.18899741,-20.78942883,13.60775672
10GY,1,6,0,0.147778097,0.004269094,11.71955125,-22.4528776,16.49955442
10GY,1,7,0,0.15373397,0,12.35251055,-23.422305,17.80548202
10GY,1,8,0,0.158698147,0,12.89067039,-24.01140807,18.53070328
10GY,1,9,0,0.162395472,0,13.2898677,-24.40602729,19.06369842
10GY,1,10,0,0.16512779,0,13.58400133,-24.67336938,19.45367378
10GY,2,1,0.187956095,0.196475705,0.187154006,20.54605715,-1.507206984,1.177711728
10GY,2,2,0.16239202,0.205102893,0.166366784,20.55934822,-7.021146081,4.726870213
10GY,2,3,0.13679763,0.212100412,0.146623849,20.57047811,-12.01159543,8.057738788
10GY,2,4,0.108804455,0.218119728,0.127172855,20.58012027,-16.74359417,11.27663945
10GY,2,5,0.074174175,0.223555616,0.107272293,20.58871068,-21.42678603,14.47132055
10GY,2,6,0.020355584,0.228673066,0.085943367,20.59655881,-26.25528895,17.7313833
10GY,2,7,0,0.233593103,0.061707646,20.88064994,-28.85140981,21.52124034
10GY,2,8,0,0.238267564,0.031927282,21.28252328,-30.17996409,25.43885791
10GY,2,9,0,0.24264243,0.002316046,21.66408526,-31.35106438,28.92529621
10GY,2,10,0,0.246671038,0,22.06658417,-31.75252148,29.59450256
10GY,2,11,0,0.250330879,0,22.43559398,-32.06032403,29.98255962
10GY,2,12,0,0.253573545,0,22.76180261,-32.3324248,30.32160121
10GY,2,13,0,0.256499606,0,23.05557311,-32.57746791,30.62368455
10GY,2,14,0,0.259612176,0,23.36746368,-32.83762553,30.94100916
10GY,2,15,0,0.263149638,0,23.72118176,-33.13267278,31.29662836
10GY,2,16,0,0.266709409,0,24.07633745,-33.42891918,31.64909636
